"";"NeighborhoodRaw";"ApartmentTypeRaw";"HouseType";"SquareMeters";"Price";"PricePerSquareMeters";"YearBuilt";"FloorRaw";"ElevatorRaw";"ConditionRaw";"EnergyClassificationRaw";"NeighborhoodKeys";"NeighborhoodFinalized";"ApartmentTypeUniformized";"NumberOfRooms";"SaunaDummy";"ownFloor";"maxFloor";"ElevatorDummy";"ConditionUnrecordedDummy";"ConditionAdequateDummy";"ConditionGoodDummy";"AgeOfTheBuilding";"EnergyClassificationLetterClass";"EnergyClassificationADummy";"EnergyClassificationBDummy";"EnergyClassificationCDummy";"EnergyClassificationDDummy";"EnergyClassificationEDummy";"EnergyClassificationFDummy";"EnergyClassificationUnrecordedDummy";"ownFloor.fixed";"TwoRoomsDummy";"ThreeRoomsDummy";"FourRoomsOrMoreDummy"
"4030";"Asola";"2h, kt, p";"kt";33,5;149994;4477;2018;"3/4";"on";"hyvä";"";"asola";"Asola";"2h+kt+p";2;0;3;4;1;0;0;1;0;"";0;0;0;0;0;0;1;3;1;0;0
"4031";"Kartanonkoski";"2h, k, s";"kt";49;198000;4041;2001;"4/4";"on";"hyvä";"D2007";"kartanonkoski";"Pakkala";"2h+k+s";2;1;4;4;1;0;0;1;17;"D";0;0;0;1;0;0;0;4;1;0;0
"4032";"Martinlaakso";"2H+K";"kt";32,5;176790;5440;2019;"4/7";"on";"hyvä";"C";"martinlaakso";"Martinlaakso";"2h+k";2;0;4;7;1;0;0;1;-1;"C";0;0;1;0;0;0;0;4;1;0;0
"4033";"Asola";"2h, k, kph, p";"kt";36;158936;4415;2018;"4/4";"on";"hyvä";"";"asola";"Asola";"2h+k+kph+p";2;0;4;4;1;0;0;1;0;"";0;0;0;0;0;0;1;4;1;0;0
"4034";"Martinlaakso";"2h,k,kph, lasit...";"kt";55,5;114000;2054;1971;"2/5";"on";"tyyd.";"F";"martinlaakso";"Martinlaakso";"2h+k+kph+lasit...";2;0;2;5;1;0;1;0;47;"F";0;0;0;0;0;1;0;2;1;0;0
"4035";"Tikkurila";"2h+k+s";"kt";52;240000;4615;2002;"9/12";"on";"hyvä";"D2007";"tikkurila";"Tikkurila";"2h+k+s";2;1;9;12;1;0;0;1;16;"D";0;0;0;1;0;0;0;9;1;0;0
"4036";"Simonkylä";"2h, k, kph, piha";"kt";55,5;130000;2342;1988;"1/3";"ei";"hyvä";"F2013";"simonkylä";"Simonkylä";"2h+k+kph+piha";2;0;1;3;0;0;0;1;30;"F";0;0;0;0;0;1;0;1;1;0;0
"4037";"Länsimäki";"2h, k, kph, las...";"kt";59,5;129000;2168;1974;"3/6";"on";"hyvä";"D2007";"länsimäki";"Länsimäki";"2h+k+kph+las...";2;0;3;6;1;0;0;1;44;"D";0;0;0;1;0;0;0;3;1;0;0
"4038";"Asola";"2h, k";"kt";40;142000;3550;2018;"2/2";"ei";"hyvä";"C2013";"asola";"Asola";"2h+k";2;0;2;2;0;0;0;1;0;"C";0;0;1;0;0;0;0;2;1;0;0
"4039";"Viertola";"2h, k, kph, s, ...";"kt";53;175000;3302;1989;"2/4";"ei";"tyyd.";"E2013";"viertola";"Viertola";"2h+k+kph+s+...";2;1;2;4;0;0;1;0;29;"E";0;0;0;0;1;0;0;2;1;0;0
"4040";"Pähkinärinne";"2h, k, kph, vh";"kt";55;137025;2491;1980;"3/3";"ei";"hyvä";"F2013";"pähkinärinne";"Hämeenkylä";"2h+k+kph+vh";2;0;3;3;0;0;0;1;38;"F";0;0;0;0;0;1;0;3;1;0;0
"4041";"Martinlaakso";"2h, k, kph, las...";"kt";57,5;135000;2348;1975;"2/3";"ei";"hyvä";"F2013";"martinlaakso";"Martinlaakso";"2h+k+kph+las...";2;0;2;3;0;0;0;1;43;"F";0;0;0;0;0;1;0;2;1;0;0
"4042";"Asola";"2h, k, s, p";"kt";50,5;209992;4158;2018;"4/4";"on";"hyvä";"";"asola";"Asola";"2h+k+s+p";2;1;4;4;1;0;0;1;0;"";0;0;0;0;0;0;1;4;1;0;0
"4043";"Asola";"2h, k";"kt";39,5;142000;3595;2018;"1/2";"ei";"hyvä";"C2013";"asola";"Asola";"2h+k";2;0;1;2;0;0;0;1;0;"C";0;0;1;0;0;0;0;1;1;0;0
"4044";"Asola";"2h, k";"kt";39,5;142000;3595;2018;"1/2";"ei";"hyvä";"C2013";"asola";"Asola";"2h+k";2;0;1;2;0;0;0;1;0;"C";0;0;1;0;0;0;0;1;1;0;0
"4045";"Kaivoksela";"2h+k+kph+vh+p";"kt";54;157000;2907;1963;"3/6";"on";"hyvä";"D";"kaivoksela";"Kaivoksela";"2h+k+kph+vh+p";2;0;3;6;1;0;0;1;55;"D";0;0;0;1;0;0;0;3;1;0;0
"4046";"Tikkurila";"2h,kt,alk";"kt";58;295000;5086;2015;"3/8";"ei";"hyvä";"A";"tikkurila";"Tikkurila";"2h+kt+alk";2;0;3;8;0;0;0;1;3;"A";1;0;0;0;0;0;0;3;1;0;0
"4047";"Ilola";"2h, k, s, vh";"rt";57,5;188000;3270;2014;"1/1";"ei";"hyvä";"C";"ilola";"Ilola";"2h+k+s+vh";2;1;1;1;0;0;0;1;4;"C";0;0;1;0;0;0;0;1;1;0;0
"4048";"Tammisto";"2h, kk, s";"kt";47,5;209000;4400;2011;"4/5";"on";"hyvä";"D";"tammisto";"Tammisto";"2h+kk+s";2;1;4;5;1;0;0;1;7;"D";0;0;0;1;0;0;0;4;1;0;0
"4049";"Myyrmäki";"2h, avok, kph, ...";"kt";48;153000;3188;1976;"2/12";"on";"hyvä";"F2013";"myyrmäki";"Myyrmäki";"2h+avok+kph+...";2;0;2;12;1;0;0;1;42;"F";0;0;0;0;0;1;0;2;1;0;0
"4050";"Kaivoksela";"2h+k+kh+sauna+s...";"kt";55;212000;3855;2002;"5/7";"on";"hyvä";"E";"kaivoksela";"Kaivoksela";"2h+k+kh+sauna+s...";2;1;5;7;1;0;0;1;16;"E";0;0;0;0;1;0;0;5;1;0;0
"4051";"Kivistö";"2h, kt, parveke";"kt";38,5;201058;5222;2019;"7/8";"ei";"hyvä";"";"kivistö";"Kivistö";"2h+kt+parveke";2;0;7;8;0;0;0;1;-1;"";0;0;0;0;0;0;1;7;1;0;0
"4052";"Kivistö";"2h, kt, terassi";"kt";40;182665;4567;2019;"1/8";"ei";"hyvä";"";"kivistö";"Kivistö";"2h+kt+terassi";2;0;1;8;0;0;0;1;-1;"";0;0;0;0;0;0;1;1;1;0;0
"4053";"Myyrmäki";"2h, kk, las.par...";"kt";47;103000;2191;1970;"4/5";"on";"tyyd.";"D";"myyrmäki";"Myyrmäki";"2h+kk+las.par...";2;0;4;5;1;0;1;0;48;"D";0;0;0;1;0;0;0;4;1;0;0
"4054";"Korso";"2h+k+s";"kt";51;128000;2510;1989;"2/4";"on";"tyyd.";"D2007";"korso";"Korso";"2h+k+s";2;1;2;4;1;0;1;0;29;"D";0;0;0;1;0;0;0;2;1;0;0
"4055";"Rajakylä";"2h, k, s, var, ...";"rt";55;190000;3455;1992;"1/2";"ei";"hyvä";"D2007";"rajakylä";"Rajakylä";"2h+k+s+var+...";2;1;1;2;0;0;0;1;26;"D";0;0;0;1;0;0;0;1;1;0;0
"4056";"Martinlaakso";"2H+K";"kt";32,5;182825;5625;2019;"5/7";"on";"hyvä";"C";"martinlaakso";"Martinlaakso";"2h+k";2;0;5;7;1;0;0;1;-1;"C";0;0;1;0;0;0;0;5;1;0;0
"4057";"Kuusikko";"2h, kk, sauna";"rt";48;176000;3667;1989;"1/1";"ei";"hyvä";"D";"kuusikko";"Kuninkaala";"2h+kk+sauna";2;1;1;1;0;0;0;1;29;"D";0;0;0;1;0;0;0;1;1;0;0
"4058";"Hakunila";"2h+kk";"kt";42;121000;2881;1990;"1/3";"ei";"tyyd.";"D";"hakunila";"Hakunila";"2h+kk";2;0;1;3;0;0;1;0;28;"D";0;0;0;1;0;0;0;1;1;0;0
"4059";"Mikkola";"2h+kk";"kt";50;68000;1360;1972;"2/3";"ei";" ";"E";"mikkola";"Mikkola";"2h+kk";2;0;2;3;0;0;0;0;46;"E";0;0;0;0;1;0;0;2;1;0;0
"4060";"Tikkurila";"2 h+kt+alk";"kt";58;298000;5138;2015;"4/7";"on";"hyvä";"A2007";"tikkurila";"Tikkurila";"2h+kt+alk";2;0;4;7;1;0;0;1;3;"A";1;0;0;0;0;0;0;4;1;0;0
"4061";"Myyrmäki";"2h, kt, s, lasi...";"kt";44,5;208560;4687;2017;"5/6";"on";"hyvä";"C";"myyrmäki";"Myyrmäki";"2h+kt+s+lasi...";2;1;5;6;1;0;0;1;1;"C";0;0;1;0;0;0;0;5;1;0;0
"4062";"Asola";"2h+kt";"kt";46;180646;3927;2018;"5/9";"on";"hyvä";"C";"asola";"Asola";"2h+kt";2;0;5;9;1;0;0;1;0;"C";0;0;1;0;0;0;0;5;1;0;0
"4063";"Tikkurila";"2h+kt+alk";"kt";58;297000;5121;2015;"4/7";"on";"hyvä";"A2007";"tikkurila";"Tikkurila";"2h+kt+alk";2;0;4;7;1;0;0;1;3;"A";1;0;0;0;0;0;0;4;1;0;0
"4064";"Länsimäki";"2 h, k, kylpyhu...";"kt";59;128500;2178;1978;"1/3";"ei";"hyvä";"D2007";"länsimäki";"Länsimäki";"2h+k+kylpyhu...";2;0;1;3;0;0;0;1;40;"D";0;0;0;1;0;0;0;1;1;0;0
"4065";"Martinlaakso";"2H+K";"kt";36;184955;5138;2019;"2/7";"on";"hyvä";"C";"martinlaakso";"Martinlaakso";"2h+k";2;0;2;7;1;0;0;1;-1;"C";0;0;1;0;0;0;0;2;1;0;0
"4066";"Korso";"2h, kk, s";"kt";59;180000;3051;2005;"3/5";"ei";"hyvä";"C2007";"korso";"Korso";"2h+kk+s";2;1;3;5;0;0;0;1;13;"C";0;0;1;0;0;0;0;3;1;0;0
"4067";"Martinlaakso";"2h, kt, kph";"kt";46;192940;4194;2018;"3/5";"on";"hyvä";"C";"martinlaakso";"Martinlaakso";"2h+kt+kph";2;0;3;5;1;0;0;1;0;"C";0;0;1;0;0;0;0;3;1;0;0
"4068";"Ruskeasanta";"2 h+k";"kt";58;100000;1724;1969;"3/5";"on";"tyyd.";"E";"ruskeasanta";"Ruskeasanta";"2h+k";2;0;3;5;1;0;1;0;49;"E";0;0;0;0;1;0;0;3;1;0;0
"4069";"Kivistö";"2h, kt, parveke";"kt";46,5;227696;4897;2019;"8/8";"ei";"hyvä";"";"kivistö";"Kivistö";"2h+kt+parveke";2;0;8;8;0;0;0;1;-1;"";0;0;0;0;0;0;1;8;1;0;0
"4070";"Tikkurila";"2 h+kt+alk.+iso...";"kt";58;305000;5259;2015;"5/7";"on";"hyvä";"A2007";"tikkurila";"Tikkurila";"2h+kt+alk.+iso...";2;0;5;7;1;0;0;1;3;"A";1;0;0;0;0;0;0;5;1;0;0
"4071";"Simonmetsä";"2h, k,  p";"kt";59,5;127000;2134;1968;"2/3";"ei";"tyyd.";"";"simonmetsä";"Simonkylä";"2h+k+p";2;0;2;3;0;0;1;0;50;"";0;0;0;0;0;0;1;2;1;0;0
"4072";"Kivistö";"2h, kt, parveke";"kt";46,5;205498;4419;2019;"4/8";"ei";"hyvä";"";"kivistö";"Kivistö";"2h+kt+parveke";2;0;4;8;0;0;0;1;-1;"";0;0;0;0;0;0;1;4;1;0;0
"4073";"Kivistö";"2h, kt, parveke";"kt";46,5;220720;4747;2019;"7/8";"ei";"hyvä";"";"kivistö";"Kivistö";"2h+kt+parveke";2;0;7;8;0;0;0;1;-1;"";0;0;0;0;0;0;1;7;1;0;0
"4074";"Tikkurila";"2h+k+s+terassi ...";"kt";51;181000;3549;1984;"-1/4";"ei";"hyvä";"E";"tikkurila";"Tikkurila";"2h+k+s+terassi...";2;1;-1;4;0;0;0;1;34;"E";0;0;0;0;1;0;0;4;1;0;0
"4075";"Martinlaakso";"2H+K+KH+parveke";"kt";36;189925;5276;2019;"3/7";"on";"hyvä";"C";"martinlaakso";"Martinlaakso";"2h+k+kh+parveke";2;0;3;7;1;0;0;1;-1;"C";0;0;1;0;0;0;0;3;1;0;0
"4076";"Hiekkaharju";"2h, kk, kph, s,...";"kt";46;184000;4000;2001;"1/4";"on";"hyvä";"D2007";"hiekkaharju";"Hiekkaharju";"2h+kk+kph+s+...";2;1;1;4;1;0;0;1;17;"D";0;0;0;1;0;0;0;1;1;0;0
"4077";"Kivistö";"2h, k, s";"rt";50;213630;4273;2018;"1/1";"ei";"hyvä";"C";"kivistö";"Kivistö";"2h+k+s";2;1;1;1;0;0;0;1;0;"C";0;0;1;0;0;0;0;1;1;0;0
"4078";"Kaivoksela";"2h, k, kph, vh,...";"kt";54;143000;2648;1963;"1/6";"on";"hyvä";"D2007";"kaivoksela";"Kaivoksela";"2h+k+kph+vh+...";2;0;1;6;1;0;0;1;55;"D";0;0;0;1;0;0;0;1;1;0;0
"4079";"Kaivoksela";"2h, kk, kph, s,...";"kt";50;189000;3780;2000;"3/5";"on";"hyvä";"D2013";"kaivoksela";"Kaivoksela";"2h+kk+kph+s+...";2;1;3;5;1;0;0;1;18;"D";0;0;0;1;0;0;0;3;1;0;0
"4080";"Myyrmäki";"2 h, k, kph, s,...";"kt";61;166000;2721;1986;"3/8";"on";"tyyd.";"";"myyrmäki";"Myyrmäki";"2h+k+kph+s+...";2;1;3;8;1;0;1;0;32;"";0;0;0;0;0;0;1;3;1;0;0
"4081";"Kaivoksela";"2h, kk";"kt";39;123500;3167;1965;"2/3";"ei";"tyyd.";"";"kaivoksela";"Kaivoksela";"2h+kk";2;0;2;3;0;0;1;0;53;"";0;0;0;0;0;0;1;2;1;0;0
"4082";"Mikkola";"2 h + kk";"kt";50;70000;1400;1971;"1/3";"ei";"tyyd.";"E2007";"mikkola";"Mikkola";"2h+kk";2;0;1;3;0;0;1;0;47;"E";0;0;0;0;1;0;0;1;1;0;0
"4083";"Asola";"2h, k, kph, p";"kt";36;153744;4271;2018;"3/4";"on";"hyvä";"";"asola";"Asola";"2h+k+kph+p";2;0;3;4;1;0;0;1;0;"";0;0;0;0;0;0;1;3;1;0;0
"4084";"Louhela";"2h, kk,kph,vh,l...";"kt";44;116000;2636;1966;"3/3";"ei";"tyyd.";"G2012";"louhela";"Myyrmäki";"2h+kk+kph+vh+l...";2;0;3;3;0;0;1;0;52;"G";0;0;0;0;0;0;0;3;1;0;0
"4085";"Myyrmäki";"2h, kk, kph, er...";"kt";61;170000;2787;1994;"2/7";"on";"hyvä";"F2012";"myyrmäki";"Myyrmäki";"2h+kk+kph+er...";2;0;2;7;1;0;0;1;24;"F";0;0;0;0;0;1;0;2;1;0;0
"4086";"Asola";"2h+kt";"kt";47,5;176186;3709;2018;"3/9";"on";"hyvä";"C";"asola";"Asola";"2h+kt";2;0;3;9;1;0;0;1;0;"C";0;0;1;0;0;0;0;3;1;0;0
"4087";"Leinelä";"2h+k+s";"kt";63;257600;4089;2016;"5/6";"on";"hyvä";"C";"leinelä";"Koivukylä";"2h+k+s";2;1;5;6;1;0;0;1;2;"C";0;0;1;0;0;0;0;5;1;0;0
"4088";"Tammisto";"2h, kt, s, vh, ...";"kt";54;229000;4241;2008;"3/4";"on";"hyvä";"";"tammisto";"Tammisto";"2h+kt+s+vh+...";2;1;3;4;1;0;0;1;10;"";0;0;0;0;0;0;1;3;1;0;0
"4089";"Myyrmäki";"2h+k+khh+kph+wc...";"kt";59,5;140000;2353;1974;"3/5";"on";"hyvä";"F";"myyrmäki";"Myyrmäki";"2h+k+khh+kph+wc...";2;0;3;5;1;0;0;1;44;"F";0;0;0;0;0;1;0;3;1;0;0
"4090";"Hakunila";"2h+k";"kt";51;80000;1569;1974;"3/3";"ei";"tyyd.";"D2007";"hakunila";"Hakunila";"2h+k";2;0;3;3;0;0;1;0;44;"D";0;0;0;1;0;0;0;3;1;0;0
"4091";"Kivistö";"2h, k, s";"rt";50;211750;4235;2018;"1/1";"ei";"hyvä";"C";"kivistö";"Kivistö";"2h+k+s";2;1;1;1;0;0;0;1;0;"C";0;0;1;0;0;0;0;1;1;0;0
"4092";"Martinlaakso";"2h+k";"kt";36;205900;5719;2019;"6/8";"on";"hyvä";"";"martinlaakso";"Martinlaakso";"2h+k";2;0;6;8;1;0;0;1;-1;"";0;0;0;0;0;0;1;6;1;0;0
"4093";"Leinelä";"2h+kt+s";"kt";63;232010;3683;2016;"5/6";"on";"hyvä";"C";"leinelä";"Koivukylä";"2h+kt+s";2;1;5;6;1;0;0;1;2;"C";0;0;1;0;0;0;0;5;1;0;0
"4094";"Koivukylä";"2h, kk, s, parveke";"kt";43;140000;3256;1989;"3/3";"ei";"tyyd.";"D";"koivukylä";"Koivukylä";"2h+kk+s+parveke";2;1;3;3;0;0;1;0;29;"D";0;0;0;1;0;0;0;3;1;0;0
"4095";"Martinlaakso";"2h, k, kph, las...";"kt";58,5;159000;2718;1972;"1/6";"on";"hyvä";"E";"martinlaakso";"Martinlaakso";"2h+k+kph+las...";2;0;1;6;1;0;0;1;46;"E";0;0;0;0;1;0;0;1;1;0;0
"4096";"Maarukka";"2h, kk, s, vh, p";"kt";50;150000;3000;2003;"4/4";"on";"hyvä";"F";"maarukka";"Mikkola";"2h+kk+s+vh+p";2;1;4;4;1;0;0;1;15;"F";0;0;0;0;0;1;0;4;1;0;0
"4097";"Matari";"2h, kk";"rt";39,5;229600;5813;2018;"-1/2";"ei";"hyvä";"B";"matari";"Matari";"2h+kk";2;0;-1;2;0;0;0;1;0;"B";0;1;0;0;0;0;0;2;1;0;0
"4098";"Matari";"2h, avok";"rt";39,5;229600;5813;2018;"-1/2";"ei";"hyvä";"B";"matari";"Matari";"2h+avok";2;0;-1;2;0;0;0;1;0;"B";0;1;0;0;0;0;0;2;1;0;0
"4099";"Pakkala";"2h+kt+s";"kt";48;224000;4667;2013;"3/4";"on";"hyvä";"D";"pakkala";"Pakkala";"2h+kt+s";2;1;3;4;1;0;0;1;5;"D";0;0;0;1;0;0;0;3;1;0;0
"4100";"Viertola";"2H+KT+S+PARVEKE";"kt";55;244060;4437;2017;"5/5";"on";"hyvä";"C";"viertola";"Viertola";"2h+kt+s+parveke";2;1;5;5;1;0;0;1;1;"C";0;0;1;0;0;0;0;5;1;0;0
"4101";"Martinlaakso";"2h+k";"kt";32,5;199865;6150;2019;"7/8";"on";"hyvä";"";"martinlaakso";"Martinlaakso";"2h+k";2;0;7;8;1;0;0;1;-1;"";0;0;0;0;0;0;1;7;1;0;0
"4102";"Asola";"2h, k, kph, p";"kt";35;157205;4492;2018;"4/4";"on";"hyvä";"";"asola";"Asola";"2h+k+kph+p";2;0;4;4;1;0;0;1;0;"";0;0;0;0;0;0;1;4;1;0;0
"4103";"Louhela";"2h, kk ja lasit...";"kt";44;115000;2614;1966;"2/3";"ei";"tyyd.";"G";"louhela";"Myyrmäki";"2h+kkjalasit...";2;0;2;3;0;0;1;0;52;"G";0;0;0;0;0;0;0;2;1;0;0
"4104";"Tikkurila";"2 h+kt+s+ lasit...";"kt";56,5;302000;5345;2015;"5/7";"on";"hyvä";"A2007";"tikkurila";"Tikkurila";"2h+kt+s+lasit...";2;1;5;7;1;0;0;1;3;"A";1;0;0;0;0;0;0;5;1;0;0
"4106";"Kivistö";"2h, kt, kph, pa...";"kt";33,5;177000;5284;2017;"2/6";"on";"hyvä";"C2013";"kivistö";"Kivistö";"2h+kt+kph+pa...";2;0;2;6;1;0;0;1;1;"C";0;0;1;0;0;0;0;2;1;0;0
"4107";"Tikkurila";"2h,kt,alk";"kt";58;290000;5000;2015;"3/8";"ei";"hyvä";"A";"tikkurila";"Tikkurila";"2h+kt+alk";2;0;3;8;0;0;0;1;3;"A";1;0;0;0;0;0;0;3;1;0;0
"4108";"Hakunila";"2h+k+kph+vh";"kt";59;140000;2373;1990;"3/3";"ei";"hyvä";"";"hakunila";"Hakunila";"2h+k+kph+vh";2;0;3;3;0;0;0;1;28;"";0;0;0;0;0;0;1;3;1;0;0
"4109";"Länsimäki";"2h+k+s";"kt";47;130000;2766;1998;"6/6";"on";"tyyd.";"D2007";"länsimäki";"Länsimäki";"2h+k+s";2;1;6;6;1;0;1;0;20;"D";0;0;0;1;0;0;0;6;1;0;0
"4110";"Metsola";"2h+k+pesutilat+...";"rt";54;195000;3611;1990;"1/1";"ei";"hyvä";"E";"metsola";"Metsola";"2h+k+pesutilat+...";2;0;1;1;0;0;0;1;28;"E";0;0;0;0;1;0;0;1;1;0;0
"4111";"Tikkurila";"2h, k";"kt";56,5;162000;2867;1982;"3/3";"ei";"hyvä";"";"tikkurila";"Tikkurila";"2h+k";2;0;3;3;0;0;0;1;36;"";0;0;0;0;0;0;1;3;1;0;0
"4112";"Kivistö";"2h, kt";"kt";35;181500;5186;2016;"1/6";"on";"hyvä";"C2013";"kivistö";"Kivistö";"2h+kt";2;0;1;6;1;0;0;1;2;"C";0;0;1;0;0;0;0;1;1;0;0
"4113";"Martinlaakso";"2h+k";"kt";32,5;189925;5844;2019;"6/8";"on";"hyvä";"";"martinlaakso";"Martinlaakso";"2h+k";2;0;6;8;1;0;0;1;-1;"";0;0;0;0;0;0;1;6;1;0;0
"4114";"Martinlaakso";"2h+k";"kt";36;199865;5552;2019;"5/8";"on";"hyvä";"";"martinlaakso";"Martinlaakso";"2h+k";2;0;5;8;1;0;0;1;-1;"";0;0;0;0;0;0;1;5;1;0;0
"4115";"Simonkylä";"2h, k, kph";"kt";55;137500;2500;1969;"3/6";"on";"hyvä";"D2007";"simonkylä";"Simonkylä";"2h+k+kph";2;0;3;6;1;0;0;1;49;"D";0;0;0;1;0;0;0;3;1;0;0
"4116";"Korso";"2h,k,sauna, vaa...";"kt";53;139000;2623;1985;"2/2";"ei";"hyvä";"D";"korso";"Korso";"2h+k+sauna+vaa...";2;1;2;2;0;0;0;1;33;"D";0;0;0;1;0;0;0;2;1;0;0
"4117";"Havukoski";"2h, k, kph, parv.";"kt";59,5;109000;1832;1977;"5/6";"on";"hyvä";"G";"havukoski";"Havukoski";"2h+k+kph+parv.";2;0;5;6;1;0;0;1;41;"G";0;0;0;0;0;0;0;5;1;0;0
"4118";"Havukoski";"2h, k";"kt";58,5;88000;1504;1975;"4/6";"on";"hyvä";"D2007";"havukoski";"Havukoski";"2h+k";2;0;4;6;1;0;0;1;43;"D";0;0;0;1;0;0;0;4;1;0;0
"4119";"Martinlaakso";"2h, k, kph, las...";"kt";55,5;120000;2162;1971;"2/5";"on";"tyyd.";"G";"martinlaakso";"Martinlaakso";"2h+k+kph+las...";2;0;2;5;1;0;1;0;47;"G";0;0;0;0;0;0;0;2;1;0;0
"4120";"Koivukylä";"2 h, k, kph, la...";"kt";61;110000;1803;1976;"4/12";"on";"tyyd.";"D";"koivukylä";"Koivukylä";"2h+k+kph+la...";2;0;4;12;1;0;1;0;42;"D";0;0;0;1;0;0;0;4;1;0;0
"4121";"Tikkurila";"2h, k, kph, parv.";"kt";51;185000;3627;1964;"2/2";"ei";"hyvä";"F";"tikkurila";"Tikkurila";"2h+k+kph+parv.";2;0;2;2;0;0;0;1;54;"F";0;0;0;0;0;1;0;2;1;0;0
"4122";"Pähkinärinne";"2h, k, p";"kt";63;114000;1810;1974;"4/5";"ei";"tyyd.";"";"pähkinärinne";"Hämeenkylä";"2h+k+p";2;0;4;5;0;0;1;0;44;"";0;0;0;0;0;0;1;4;1;0;0
"4123";"Kartanonkoski";"2h, kk, s";"kt";47;189000;4021;2005;"2/4";"on";"hyvä";"F2014";"kartanonkoski";"Pakkala";"2h+kk+s";2;1;2;4;1;0;0;1;13;"F";0;0;0;0;0;1;0;2;1;0;0
"4124";"Satomäki";"2h+k";"kt";51;150000;2941;1965;"5/6";"on";" ";"E";"satomäki";"Jokiniemi";"2h+k";2;0;5;6;1;0;0;0;53;"E";0;0;0;0;1;0;0;5;1;0;0
"4125";"Pakkala";"2h+kk+s";"kt";53;184000;3472;2008;"2/4";"on";"hyvä";"D2007";"pakkala";"Pakkala";"2h+kk+s";2;1;2;4;1;0;0;1;10;"D";0;0;0;1;0;0;0;2;1;0;0
"4126";"Pakkala";"2h, kt, vh, s, ...";"kt";55;214000;3891;2008;"2/4";"on";"hyvä";"B";"pakkala";"Pakkala";"2h+kt+vh+s+...";2;1;2;4;1;0;0;1;10;"B";0;1;0;0;0;0;0;2;1;0;0
"4127";"Martinlaakso";"2h, k, wc, parveke";"kt";57;123000;2158;1970;"2/5";"on";"tyyd.";"D2007";"martinlaakso";"Martinlaakso";"2h+k+wc+parveke";2;0;2;5;1;0;1;0;48;"D";0;0;0;1;0;0;0;2;1;0;0
"4128";"Myyrmäki";"2h+k+kh+wc+lasi...";"kt";57;135200;2372;1971;"4/7";"on";"hyvä";"F";"myyrmäki";"Myyrmäki";"2h+k+kh+wc+lasi...";2;0;4;7;1;0;0;1;47;"F";0;0;0;0;0;1;0;4;1;0;0
"4129";"Kaivoksela";"2h, avok, kph, ...";"kt";47;156000;3319;1981;"1/3";"ei";"hyvä";"D2007";"kaivoksela";"Kaivoksela";"2h+avok+kph+...";2;0;1;3;0;0;0;1;37;"D";0;0;0;1;0;0;0;1;1;0;0
"4130";"Martinlaakso";"2h,kk,kph,s,las...";"kt";47,5;200000;4211;2007;"7/8";"on";"hyvä";"B2007";"martinlaakso";"Martinlaakso";"2h+kk+kph+s+las...";2;1;7;8;1;0;0;1;11;"B";0;1;0;0;0;0;0;7;1;0;0
"4131";"Tikkurila";"2h, k, lasitett...";"kt";55;157000;2855;1974;"3/3";"ei";"hyvä";"E2007";"tikkurila";"Tikkurila";"2h+k+lasitett...";2;0;3;3;0;0;0;1;44;"E";0;0;0;0;1;0;0;3;1;0;0
"4132";"Rajakylä";"2h+k+s";"rt";59;174000;2949;1979;"1/1";"ei";"hyvä";"E2007";"rajakylä";"Rajakylä";"2h+k+s";2;1;1;1;0;0;0;1;39;"E";0;0;0;0;1;0;0;1;1;0;0
"4133";"Koivukylä";"2h, k, p";"kt";59,5;112000;1882;1973;"9/12";"on";"tyyd.";"D2007";"koivukylä";"Koivukylä";"2h+k+p";2;0;9;12;1;0;1;0;45;"D";0;0;0;1;0;0;0;9;1;0;0
"4134";"Havukoski";"2h, k, kh, parveke";"kt";59;96000;1627;1976;"2/3";"ei";"tyyd.";"F2007";"havukoski";"Havukoski";"2h+k+kh+parveke";2;0;2;3;0;0;1;0;42;"F";0;0;0;0;0;1;0;2;1;0;0
"4135";"Kivistö";"3h+kt";"kt";56;208768;3728;2019;"4/6";"on";"hyvä";"C2018";"kivistö";"Kivistö";"3h+kt";3;0;4;6;1;0;0;1;-1;"C";0;0;1;0;0;0;0;4;0;1;0
"4136";"Myyrmäki";"3h, k, s, kph, ...";"kt";73;190000;2603;1985;"5/8";"on";"hyvä";"F2013";"myyrmäki";"Myyrmäki";"3h+k+s+kph+...";3;1;5;8;1;0;0;1;33;"F";0;0;0;0;0;1;0;5;0;1;0
"4137";"Pähkinärinne";"3h, k";"kt";72;131000;1819;1975;"4/5";"on";"hyvä";"F2013";"pähkinärinne";"Hämeenkylä";"3h+k";3;0;4;5;1;0;0;1;43;"F";0;0;0;0;0;1;0;4;0;1;0
"4138";"Vantaanpuisto";"3h, k, kph, par...";"kt";74,5;129500;1738;1968;"3/3";"ei";"tyyd.";"F2013";"vantaanpuisto";"Piispankylä";"3h+k+kph+par...";3;0;3;3;0;0;1;0;50;"F";0;0;0;0;0;1;0;3;0;1;0
"4139";"Tikkurila";"3h, k, s, kh, v...";"kt";75;210365;2805;1982;"3/3";"ei";"hyvä";"C2013";"tikkurila";"Tikkurila";"3h+k+s+kh+v...";3;1;3;3;0;0;0;1;36;"C";0;0;1;0;0;0;0;3;0;1;0
